Order_ID,Customer_ID,Product_ID,Quantity,Order_Date,Order_Time,Delivery_Date,Delivery_Time,Location,Occasion
792,C015,43,2,11/9/2023,7:00:56 AM,11/10/2023,5:14:12 AM,Gombe,Wedding
793,C095,58,5,2/5/2023,5:37:16 PM,2/15/2023,1:28:17 AM,Ijebu Ode,Valentine's Day
794,C079,13,4,3/4/2023,5:11:58 PM,3/9/2023,2:51:06 PM,Plateau,Thanksgiving
795,C070,7,1,3/3/2023,5:58:36 PM,3/7/2023,10:17:46 PM,Shendam,Thanksgiving
796,C002,61,4,5/5/2023,7:53:26 AM,5/14/2023,8:08:25 AM,Ede,Anniversary
797,C047,13,2,3/3/2023,8:57:50 PM,3/10/2023,4:29:03 AM,Biu,Thanksgiving
798,C043,30,5,12/17/2023,5:35:18 PM,12/26/2023,1:52:09 AM,Minna,Anniversary
799,C084,32,5,10/22/2023,1:50:09 AM,11/1/2023,8:22:26 PM,Tambuwal,Birthday
800,C014,24,5,6/17/2023,9:50:22 PM,6/21/2023,7:12:59 AM,Keffi,Birthday
801,C058,35,1,3/7/2023,7:15:48 PM,3/15/2023,6:35:12 AM,Okene,Thanksgiving
802,C097,45,3,3/23/2023,12:37:23 PM,3/26/2023,6:19:00 AM,Ondo,Birthday
803,C040,26,1,3/3/2023,12:03:48 PM,3/10/2023,2:50:05 AM,Birnin Kebbi,Thanksgiving
804,C009,3,3,2/5/2023,5:37:18 AM,2/7/2023,1:58:08 AM,Degema,Valentine's Day
805,C028,24,3,6/11/2023,2:39:08 PM,6/14/2023,6:07:19 PM,Birnin Kebbi,Birthday
806,C088,29,2,2/28/2023,1:01:22 PM,3/8/2023,6:38:58 AM,Asaba,Thanksgiving
807,C006,40,4,11/29/2023,4:20:19 PM,12/9/2023,3:09:57 AM,Zaria,Anniversary
808,C002,9,2,8/29/2023,3:36:39 PM,8/30/2023,10:11:21 AM,Ede,Burial
809,C062,35,1,3/7/2023,7:50:47 PM,3/17/2023,1:51:34 AM,Azare,Thanksgiving
810,C059,24,3,12/15/2023,5:57:14 AM,12/17/2023,12:05:52 PM,Damaturu,Birthday
811,C020,14,5,10/18/2023,12:04:11 PM,10/25/2023,9:55:52 PM,Kaura Namoda,Birthday
812,C058,40,2,12/12/2023,5:19:49 PM,12/14/2023,1:28:32 AM,Okene,Anniversary
813,C094,32,4,1/19/2023,8:53:43 AM,1/23/2023,10:01:01 PM,Oyo,Birthday
814,C094,47,5,3/5/2023,1:59:20 AM,3/14/2023,4:41:16 AM,Oyo,Thanksgiving
815,C098,61,3,9/29/2023,7:08:13 AM,10/8/2023,2:46:18 PM,Funtua,Anniversary
816,C042,35,3,2/28/2023,7:44:25 PM,3/10/2023,1:41:37 PM,Ilorin,Thanksgiving
817,C066,21,2,8/28/2023,5:37:00 AM,9/1/2023,10:05:03 PM,Sagamu,Burial
818,C004,8,4,3/2/2023,7:51:06 AM,3/9/2023,9:07:41 AM,Gusau,Anniversary
819,C052,55,5,8/22/2023,1:05:23 PM,8/24/2023,1:32:28 AM,Benin City,Burial
820,C033,64,3,8/22/2023,5:51:43 AM,8/26/2023,4:52:23 AM,Awka,Burial
821,C050,32,4,2/27/2023,8:15:31 PM,3/7/2023,10:46:00 PM,Ikare,Birthday
822,C075,41,5,11/9/2023,3:23:06 AM,11/12/2023,4:15:17 AM,Yola,Wedding
823,C087,64,3,8/27/2023,3:23:25 PM,9/1/2023,2:52:40 PM,Dutse,Burial
824,C097,46,4,5/6/2023,7:56:11 AM,5/7/2023,3:23:52 PM,Ondo,Anniversary
825,C044,25,5,6/30/2023,10:50:24 AM,7/1/2023,6:08:04 PM,Oshogbo,Anniversary
826,C077,16,5,3/2/2023,8:02:07 PM,3/8/2023,6:16:18 AM,Ile Ife,Thanksgiving
827,C086,9,1,8/29/2023,10:10:46 PM,8/30/2023,12:51:55 AM,Ede,Burial
828,C044,8,3,10/24/2023,4:47:01 PM,11/1/2023,10:18:58 PM,Oshogbo,Anniversary
829,C020,42,4,12/19/2023,6:35:41 PM,12/26/2023,10:18:04 AM,Kaura Namoda,All Occasions
830,C007,46,2,1/12/2023,7:18:53 PM,1/15/2023,5:04:21 AM,Ijebu Igbo,Anniversary
831,C079,56,5,5/24/2023,6:41:33 PM,6/3/2023,7:06:17 PM,Plateau,Anniversary
832,C026,65,4,2/1/2023,6:56:24 PM,2/10/2023,2:19:29 AM,Kaduna,All Occasions
833,C002,26,3,3/5/2023,12:40:48 AM,3/13/2023,1:40:17 AM,Ede,Thanksgiving
834,C029,60,5,11/3/2023,6:35:20 PM,11/12/2023,2:01:49 PM,Oyo,Wedding
835,C089,32,2,7/5/2023,5:35:53 PM,7/6/2023,11:34:11 PM,Owo,Birthday
836,C020,44,5,11/8/2023,2:36:05 AM,11/11/2023,3:11:27 AM,Kaura Namoda,Wedding
837,C036,14,5,12/19/2023,12:57:12 PM,12/21/2023,12:00:36 AM,Gombe,Birthday
838,C003,19,3,2/9/2023,10:18:01 AM,2/17/2023,6:09:40 AM,Ondo,Valentine's Day
839,C072,51,4,11/2/2023,3:51:23 AM,11/12/2023,1:49:51 AM,Ijebu Igbo,All Occasions
840,C031,67,2,1/13/2023,7:19:35 PM,1/16/2023,11:50:30 AM,Hadejia,Anniversary
841,C041,26,5,3/7/2023,6:16:00 AM,3/12/2023,11:16:39 PM,Abeokuta,Thanksgiving
842,C085,46,2,12/29/2023,5:11:33 PM,1/1/2024,2:27:46 AM,Owo,Anniversary
843,C007,68,1,2/11/2023,9:46:03 PM,2/12/2023,7:27:09 PM,Ijebu Igbo,Valentine's Day
844,C067,51,1,10/9/2023,7:12:55 PM,10/10/2023,9:48:27 AM,Akure,All Occasions
845,C032,57,5,10/17/2023,6:51:16 PM,10/25/2023,2:55:03 AM,Akure,Birthday
846,C069,15,4,11/28/2023,2:47:39 AM,12/2/2023,6:56:03 AM,Ede,Anniversary
847,C009,44,4,11/7/2023,6:10:17 PM,11/12/2023,10:21:36 AM,Degema,Wedding
848,C005,6,1,3/6/2023,4:52:57 PM,3/10/2023,10:26:48 PM,Jos,Thanksgiving
849,C013,57,1,3/12/2023,1:16:48 AM,3/14/2023,12:50:03 AM,Lafia,Birthday
850,C092,21,4,8/23/2023,11:15:17 PM,8/25/2023,10:31:01 AM,Yauri,Burial
851,C030,13,3,3/6/2023,11:31:57 AM,3/10/2023,6:17:54 PM,Ondo,Thanksgiving
852,C035,44,2,11/11/2023,9:41:46 AM,11/14/2023,2:15:30 PM,Abuja,Wedding
853,C050,51,3,9/17/2023,9:14:53 PM,9/23/2023,2:27:28 PM,Ikare,All Occasions
854,C016,62,3,2/27/2023,2:00:33 AM,3/2/2023,2:51:29 AM,Dutse,Thanksgiving
855,C033,57,5,8/7/2023,11:50:11 PM,8/17/2023,8:15:43 PM,Awka,Birthday
856,C077,21,2,8/27/2023,5:40:11 PM,9/2/2023,4:16:50 PM,Ile Ife,Burial
857,C053,63,1,2/9/2023,9:22:18 AM,2/18/2023,2:00:44 PM,Borno,All Occasions
858,C046,44,4,11/8/2023,1:51:48 AM,11/9/2023,4:01:24 PM,Iseyin,Wedding
859,C047,43,1,11/10/2023,7:06:21 AM,11/15/2023,1:46:27 AM,Biu,Wedding
860,C064,14,1,1/10/2023,7:29:59 PM,1/13/2023,1:30:30 PM,Hadejia,Birthday
861,C030,32,1,2/9/2023,8:19:31 AM,2/14/2023,2:37:34 AM,Ondo,Birthday
862,C049,6,4,3/7/2023,5:51:14 AM,3/15/2023,8:23:47 AM,Nasarawa,Thanksgiving
863,C099,20,3,6/5/2023,9:28:04 AM,6/15/2023,3:13:05 AM,Biu,Anniversary
864,C033,11,1,2/11/2023,7:34:22 PM,2/15/2023,8:05:38 AM,Awka,Valentine's Day
865,C032,19,1,2/12/2023,6:09:14 PM,2/13/2023,6:38:00 AM,Akure,Valentine's Day
866,C021,15,5,8/10/2023,8:06:37 PM,8/11/2023,8:02:41 AM,Port Harcourt,Anniversary
867,C014,48,1,11/2/2023,12:22:06 PM,11/4/2023,5:08:47 AM,Keffi,Wedding
868,C099,32,1,8/22/2023,1:01:17 AM,8/30/2023,10:09:12 AM,Biu,Birthday
869,C032,3,5,2/6/2023,10:03:19 AM,2/11/2023,11:16:28 PM,Akure,Valentine's Day
870,C018,43,5,11/5/2023,3:13:46 PM,11/7/2023,6:49:39 AM,Borno,Wedding
871,C062,15,1,6/11/2023,6:05:30 AM,6/15/2023,8:56:56 PM,Azare,Anniversary
872,C094,13,2,3/5/2023,8:27:57 PM,3/10/2023,1:32:23 AM,Oyo,Thanksgiving
873,C027,64,4,8/26/2023,10:57:00 AM,9/5/2023,3:45:27 PM,Ogun,Burial
874,C010,68,1,2/11/2023,12:42:30 PM,2/21/2023,5:35:44 PM,Katsina,Valentine's Day
875,C011,13,1,3/5/2023,9:22:31 PM,3/14/2023,7:57:46 PM,Wurno,Thanksgiving
876,C016,4,4,11/6/2023,9:38:36 AM,11/14/2023,8:47:44 PM,Dutse,Wedding
877,C041,46,5,3/9/2023,11:16:16 PM,3/18/2023,12:27:24 PM,Abeokuta,Anniversary
878,C057,4,2,11/10/2023,4:36:59 PM,11/19/2023,4:45:34 PM,Katsina-Ala,Wedding
879,C092,33,2,2/7/2023,5:34:34 AM,2/10/2023,11:27:38 AM,Yauri,Valentine's Day
880,C044,34,5,8/29/2023,10:14:26 PM,8/31/2023,4:54:50 AM,Oshogbo,Burial
881,C015,28,4,8/21/2023,3:17:42 PM,8/28/2023,12:59:45 PM,Gombe,Burial
882,C089,64,2,8/29/2023,5:32:40 AM,9/8/2023,4:14:53 PM,Owo,Burial
883,C041,36,4,7/16/2023,7:44:04 PM,7/17/2023,9:03:02 PM,Abeokuta,Birthday
884,C091,10,3,3/18/2023,10:15:44 PM,3/27/2023,6:59:55 PM,Ijebu Igbo,Birthday
885,C084,42,2,10/17/2023,7:52:58 PM,10/21/2023,6:46:10 PM,Tambuwal,All Occasions
886,C045,53,3,8/21/2023,8:23:02 AM,8/25/2023,7:52:35 PM,Sokoto,Burial
887,C091,51,3,6/29/2023,5:20:29 PM,6/30/2023,9:55:50 AM,Ijebu Igbo,All Occasions
888,C014,69,3,3/6/2023,11:34:43 AM,3/11/2023,3:14:09 PM,Keffi,Thanksgiving
889,C050,36,3,8/16/2023,11:06:44 PM,8/18/2023,10:05:02 AM,Ikare,Birthday
890,C064,45,4,3/23/2023,11:25:20 PM,3/27/2023,11:38:15 AM,Hadejia,Birthday
891,C027,58,2,2/8/2023,2:56:43 PM,2/16/2023,11:54:45 PM,Ogun,Valentine's Day
892,C025,11,4,2/6/2023,6:33:04 PM,2/7/2023,1:26:54 AM,Ogun,Valentine's Day
893,C010,63,3,3/28/2023,3:40:42 PM,4/7/2023,2:49:23 PM,Katsina,All Occasions
894,C092,54,4,10/14/2023,2:05:43 PM,10/21/2023,11:10:21 PM,Yauri,Anniversary
895,C066,45,1,3/28/2023,6:45:56 PM,4/6/2023,2:53:40 AM,Sagamu,Birthday
896,C053,46,1,4/5/2023,4:13:55 AM,4/10/2023,12:50:15 PM,Borno,Anniversary
897,C031,34,5,8/25/2023,7:53:21 AM,9/1/2023,2:02:50 PM,Hadejia,Burial
898,C018,52,1,2/9/2023,6:18:52 AM,2/13/2023,11:13:42 PM,Borno,Valentine's Day
899,C011,63,1,12/17/2023,9:29:55 PM,12/24/2023,12:16:41 AM,Wurno,All Occasions
900,C027,57,3,4/7/2023,3:09:00 PM,4/15/2023,8:30:53 AM,Ogun,Birthday
901,C043,27,4,8/22/2023,7:55:38 AM,8/27/2023,1:32:30 AM,Minna,Burial
902,C025,32,5,3/22/2023,1:29:55 PM,3/24/2023,12:24:01 PM,Ogun,Birthday
903,C066,63,2,9/15/2023,5:42:23 PM,9/22/2023,7:28:38 PM,Sagamu,All Occasions
904,C013,2,4,2/12/2023,10:05:48 PM,2/17/2023,1:05:37 AM,Lafia,Valentine's Day
905,C080,58,1,2/10/2023,7:31:35 PM,2/16/2023,8:32:14 AM,Ikare,Valentine's Day
906,C100,49,3,2/6/2023,1:16:20 AM,2/16/2023,9:14:48 AM,Tambuwal,Valentine's Day
907,C046,30,2,4/19/2023,9:36:41 PM,4/25/2023,11:12:03 AM,Iseyin,Anniversary
908,C090,28,5,8/22/2023,3:51:25 PM,8/24/2023,10:50:08 PM,Kano,Burial
909,C084,42,1,11/4/2023,7:43:51 AM,11/8/2023,10:25:25 PM,Tambuwal,All Occasions
910,C066,55,4,8/26/2023,2:03:23 AM,9/4/2023,5:03:10 PM,Sagamu,Burial
911,C071,22,4,1/23/2023,5:18:52 AM,1/28/2023,1:35:19 AM,Talata Mafara,All Occasions
912,C062,9,4,8/29/2023,3:09:59 AM,9/6/2023,11:36:14 AM,Azare,Burial
913,C092,56,5,12/10/2023,6:39:24 PM,12/12/2023,5:37:07 AM,Yauri,Anniversary
914,C048,33,4,2/9/2023,2:52:18 PM,2/14/2023,9:47:20 AM,Otupko,Valentine's Day
915,C014,35,1,3/6/2023,9:12:40 PM,3/14/2023,5:32:37 AM,Keffi,Thanksgiving
916,C063,33,2,2/6/2023,4:23:09 AM,2/14/2023,9:19:24 PM,Awka,Valentine's Day
917,C052,12,3,1/24/2023,5:56:54 AM,1/29/2023,11:04:23 AM,Benin City,Anniversary
918,C083,19,2,2/12/2023,6:13:06 PM,2/21/2023,10:02:06 PM,Oshogbo,Valentine's Day
919,C038,35,5,2/28/2023,8:27:53 AM,3/4/2023,12:05:29 AM,Owerri,Thanksgiving
920,C026,45,1,6/29/2023,8:23:05 PM,7/8/2023,11:41:37 PM,Kaduna,Birthday
921,C078,23,4,9/18/2023,1:52:40 PM,9/23/2023,7:22:26 AM,Port Harcourt,Anniversary
922,C009,23,1,12/14/2023,9:16:24 AM,12/18/2023,8:03:37 AM,Degema,Anniversary
923,C034,7,4,2/27/2023,2:37:32 PM,2/28/2023,10:01:37 PM,Hadejia,Thanksgiving
924,C013,17,1,3/25/2023,9:47:09 AM,4/4/2023,10:56:05 PM,Lafia,Anniversary
925,C012,31,1,1/8/2023,12:55:51 AM,1/12/2023,6:39:07 AM,Akure,All Occasions
926,C049,40,4,3/28/2023,11:01:58 PM,3/31/2023,11:51:25 PM,Nasarawa,Anniversary
927,C100,43,4,11/3/2023,6:38:15 AM,11/11/2023,5:00:17 AM,Tambuwal,Wedding
928,C012,23,3,11/19/2023,11:06:24 AM,11/27/2023,10:16:12 AM,Akure,Anniversary
929,C085,23,1,3/19/2023,7:00:52 AM,3/26/2023,1:02:32 PM,Owo,Anniversary
930,C083,61,3,6/3/2023,3:52:31 PM,6/7/2023,7:41:15 PM,Oshogbo,Anniversary
931,C053,14,1,4/17/2023,7:48:12 PM,4/19/2023,10:25:35 AM,Borno,Birthday
932,C038,63,2,10/29/2023,4:32:30 PM,11/2/2023,10:17:11 PM,Owerri,All Occasions
933,C038,51,3,11/14/2023,12:17:01 PM,11/23/2023,2:50:02 AM,Owerri,All Occasions
934,C022,27,5,8/22/2023,12:41:04 AM,8/23/2023,8:38:52 AM,Dutse,Burial
935,C046,27,5,8/20/2023,9:38:15 AM,8/29/2023,5:18:37 PM,Iseyin,Burial
936,C045,43,4,11/2/2023,9:26:31 PM,11/8/2023,10:03:32 AM,Sokoto,Wedding
937,C097,51,2,3/11/2023,3:57:43 AM,3/15/2023,7:27:13 PM,Ondo,All Occasions
938,C005,59,3,8/29/2023,6:12:49 PM,9/8/2023,1:17:33 AM,Jos,Burial
939,C084,9,4,8/20/2023,8:55:05 PM,8/21/2023,4:36:14 AM,Tambuwal,Burial
940,C082,57,4,1/11/2023,11:38:25 PM,1/12/2023,4:04:53 AM,Otupko,Birthday
941,C058,18,4,5/19/2023,9:16:07 AM,5/22/2023,10:28:01 AM,Okene,Birthday
942,C024,51,1,12/23/2023,4:59:43 AM,12/26/2023,3:56:22 PM,Bonny,All Occasions
943,C026,22,4,2/19/2023,2:27:09 PM,2/22/2023,7:05:59 PM,Kaduna,All Occasions
944,C024,67,4,11/17/2023,8:34:33 PM,11/21/2023,4:40:40 PM,Bonny,Anniversary
945,C038,18,2,7/30/2023,12:00:02 PM,8/6/2023,12:44:49 PM,Owerri,Birthday
946,C050,17,4,12/2/2023,11:07:29 AM,12/9/2023,5:43:17 PM,Ikare,Anniversary
947,C100,38,3,10/6/2023,7:16:19 PM,10/8/2023,11:24:47 PM,Tambuwal,Birthday
948,C061,26,3,3/4/2023,6:21:51 PM,3/7/2023,1:11:26 PM,Gombe,Thanksgiving
949,C020,6,4,2/27/2023,8:55:01 PM,3/6/2023,9:35:17 AM,Kaura Namoda,Thanksgiving
950,C014,39,3,10/16/2023,7:31:00 PM,10/18/2023,9:09:20 PM,Keffi,All Occasions
951,C024,20,1,11/23/2023,3:34:09 PM,11/25/2023,7:03:34 PM,Bonny,Anniversary
952,C027,49,4,2/12/2023,2:48:07 AM,2/22/2023,9:19:09 AM,Ogun,Valentine's Day
953,C076,40,1,9/3/2023,12:26:01 AM,9/4/2023,7:33:50 AM,Kano,Anniversary
954,C063,44,3,11/2/2023,4:01:43 AM,11/3/2023,6:21:01 PM,Awka,Wedding
955,C015,24,4,6/3/2023,12:30:48 AM,6/7/2023,9:07:26 AM,Gombe,Birthday
956,C037,34,5,8/29/2023,4:52:24 AM,9/3/2023,2:53:28 PM,Bonny,Burial
957,C038,23,1,12/15/2023,1:56:38 AM,12/17/2023,9:07:55 PM,Owerri,Anniversary
958,C009,16,3,3/7/2023,2:02:57 PM,3/14/2023,10:04:41 PM,Degema,Thanksgiving
959,C098,40,1,12/21/2023,1:54:46 AM,12/26/2023,9:05:45 PM,Funtua,Anniversary
960,C032,48,3,11/5/2023,5:25:49 AM,11/8/2023,9:56:17 AM,Akure,Wedding
961,C016,1,5,2/1/2023,6:49:28 AM,2/10/2023,8:54:38 PM,Dutse,All Occasions
962,C028,17,5,9/29/2023,11:55:53 AM,10/1/2023,4:15:08 PM,Birnin Kebbi,Anniversary
963,C025,29,1,3/3/2023,8:44:19 AM,3/6/2023,10:36:46 AM,Ogun,Thanksgiving
964,C098,32,4,10/19/2023,6:39:41 AM,10/23/2023,10:22:39 PM,Funtua,Birthday
965,C080,62,1,3/2/2023,3:15:10 AM,3/6/2023,5:20:22 PM,Ikare,Thanksgiving
966,C061,13,2,3/1/2023,2:21:06 AM,3/10/2023,10:22:53 AM,Gombe,Thanksgiving
967,C041,68,4,2/12/2023,12:21:23 AM,2/20/2023,6:29:48 PM,Abeokuta,Valentine's Day
968,C002,9,2,8/25/2023,11:55:22 PM,9/1/2023,8:24:11 PM,Ede,Burial
969,C004,42,4,8/30/2023,10:56:34 PM,9/3/2023,3:22:59 AM,Gusau,All Occasions
970,C020,54,4,4/13/2023,3:26:33 AM,4/21/2023,9:37:17 PM,Kaura Namoda,Anniversary
971,C027,47,1,3/2/2023,4:02:13 AM,3/10/2023,7:17:36 PM,Ogun,Thanksgiving
972,C026,30,2,4/30/2023,1:34:34 AM,5/2/2023,5:27:14 AM,Kaduna,Anniversary
973,C031,66,3,2/26/2023,10:35:55 AM,3/7/2023,3:46:24 AM,Hadejia,Thanksgiving
974,C014,17,4,11/4/2023,7:16:59 PM,11/7/2023,4:11:27 PM,Keffi,Anniversary
975,C077,62,2,3/4/2023,12:26:32 AM,3/12/2023,8:03:42 AM,Ile Ife,Thanksgiving
976,C017,17,2,5/19/2023,7:11:09 AM,5/20/2023,8:38:28 AM,Biu,Anniversary
977,C005,47,2,3/5/2023,12:33:31 PM,3/7/2023,11:39:44 PM,Jos,Thanksgiving
978,C019,29,4,2/28/2023,8:59:15 AM,3/9/2023,6:31:07 AM,Jos,Thanksgiving
979,C030,9,4,8/28/2023,6:43:04 PM,8/31/2023,8:12:58 PM,Ondo,Burial
980,C067,12,5,9/21/2023,8:35:26 PM,9/30/2023,12:43:39 AM,Akure,Anniversary
981,C014,46,2,4/2/2023,8:01:08 PM,4/3/2023,8:21:37 PM,Keffi,Anniversary
982,C019,47,4,2/28/2023,6:56:23 PM,3/4/2023,3:11:23 AM,Jos,Thanksgiving
983,C094,70,1,3/25/2023,9:39:44 AM,4/1/2023,6:38:43 AM,Oyo,Birthday
984,C058,65,1,8/3/2023,10:31:02 PM,8/7/2023,4:39:11 PM,Okene,All Occasions
985,C070,31,4,10/5/2023,11:27:20 AM,10/13/2023,4:53:35 PM,Shendam,All Occasions
986,C086,1,2,11/3/2023,4:41:54 PM,11/5/2023,10:43:28 PM,Ede,All Occasions
987,C018,65,3,12/20/2023,9:13:17 AM,12/25/2023,4:10:09 AM,Borno,All Occasions
988,C020,4,3,11/10/2023,9:47:17 AM,11/15/2023,10:29:19 AM,Kaura Namoda,Wedding
989,C017,52,3,2/6/2023,8:11:27 AM,2/15/2023,2:00:04 AM,Biu,Valentine's Day
990,C021,42,2,12/4/2023,10:20:00 PM,12/8/2023,11:57:55 PM,Port Harcourt,All Occasions
991,C054,36,5,2/9/2023,3:01:12 PM,2/15/2023,5:16:56 PM,Ondo,Birthday
992,C091,43,3,11/2/2023,2:09:04 PM,11/3/2023,7:32:39 PM,Ijebu Igbo,Wedding
993,C082,61,5,10/8/2023,9:34:06 PM,10/14/2023,3:55:58 PM,Otupko,Anniversary
994,C004,68,2,2/13/2023,10:44:36 PM,2/21/2023,6:45:30 AM,Gusau,Valentine's Day
995,C089,57,2,7/20/2023,12:40:38 AM,7/27/2023,11:42:03 AM,Owo,Birthday
996,C077,25,5,5/13/2023,6:55:09 AM,5/19/2023,5:41:20 AM,Ile Ife,Anniversary
997,C098,19,2,2/4/2023,4:28:27 AM,2/10/2023,11:50:24 AM,Funtua,Valentine's Day
998,C046,44,1,11/6/2023,4:17:11 PM,11/14/2023,4:33:25 AM,Iseyin,Wedding
999,C054,52,2,2/6/2023,10:40:49 PM,2/10/2023,12:29:21 PM,Ondo,Valentine's Day
1000,C012,27,4,8/25/2023,1:22:43 AM,8/31/2023,6:57:59 AM,Akure,Burial
